mp-id,formula,atomic_numbers
mp-1212285,Ho7C2I12N,"[67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 67, 6, 6, 6, 6, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 7, 7]"
mp-1212638,Gd2Cu(GeO3)4,"[64, 64, 29, 32, 32, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1212758,Fe2Co3H4(Se3O10)2,"[26, 26, 27, 27, 27, 1, 1, 1, 1, 34, 34, 34, 34, 34, 34, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1213075,CuPdF6,"[29, 29, 46, 46, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1213210,Dy2Au5F21,"[66, 66, 66, 66, 79, 79, 79, 79, 79, 79, 79, 79, 79, 79, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1213368,EuCu(WO4)2,"[63, 63, 29, 29, 74, 74, 74, 74, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1213712,Cs2Hg3(GeS4)2,"[55, 55, 80, 80, 80, 32, 32, 16, 16, 16, 16, 16, 16, 16, 16]"
mp-1213936,Ce2Sn3,"[58, 58, 58, 58, 58, 58, 58, 58, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50, 50]"
mp-1213987,CaCdP2O7,"[20, 20, 48, 48, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1214404,BaNiP2O7,"[56, 56, 28, 28, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1214641,BaRe2O9,"[56, 56, 56, 56, 75, 75, 75, 75, 75, 75, 75, 75, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1214695,Ba2VCu2F12,"[56, 56, 23, 29, 29, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1214889,Al11Re4,"[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 75, 75, 75, 75]"
mp-1214922,AgPtF6,"[47, 47, 78, 78, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1214934,AgRhF6,"[47, 47, 45, 45, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1214988,AgMo6Cl13,"[47, 47, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
mp-1215396,Zr4(B5Ir4)3,"[40, 40, 40, 40, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77, 77]"
mp-1215874,Zr3(V2Fe)2,"[40, 40, 40, 40, 40, 40, 23, 23, 23, 23, 23, 23, 23, 23, 26, 26, 26, 26]"
mp-1216151,Zn3Fe9(PO4)8,"[30, 30, 30, 26, 26, 26, 26, 26, 26, 26, 26, 26, 15, 15, 15, 15, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1216160,Y4Zr3O12,"[39, 39, 39, 39, 40, 40, 40, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1218538,Sr4Zn(IrO4)3,"[38, 38, 38, 38, 30, 77, 77, 77, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1218614,Sr4Li(RuO4)3,"[38, 38, 38, 38, 3, 44, 44, 44, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1218693,Sr2V3Bi3O14,"[38, 38, 38, 38, 23, 23, 23, 23, 23, 23, 83, 83, 83, 83, 83, 83, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1219275,Re2Os(Se2Cl)2,"[75, 75, 75, 75, 75, 75, 75, 75, 76, 76, 76, 76, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 17, 17, 17, 17, 17, 17, 17, 17]"
mp-1219529,Sb3Cl9OF4,"[51, 51, 51, 51, 51, 51, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1219605,RbAlSi3O8,"[37, 37, 13, 13, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1219934,Rb3(Cr5Te8)4,"[37, 37, 37, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52]"
mp-1220065,Rb3(Cr5Se8)4,"[37, 37, 37, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34]"
mp-1220251,Nd4Mn(NiO4)3,"[60, 60, 60, 60, 25, 28, 28, 28, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1220253,Nd4Mn3NiO12,"[60, 60, 60, 60, 25, 25, 25, 28, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1220592,Nb6Pd2Se15,"[41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 41, 46, 46, 46, 46, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34]"
mp-1221041,Na8Zr3Si16Sn(H4O13)4,"[11, 11, 11, 11, 11, 11, 11, 11, 40, 40, 40, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 50, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1221175,Na4SrTa5O15,"[11, 11, 11, 11, 11, 11, 11, 11, 38, 38, 73, 73, 73, 73, 73, 73, 73, 73, 73, 73, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1222009,MgMnB2O5,"[12, 12, 25, 25, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1222772,Li(TiTe2)5,"[3, 22, 22, 22, 22, 22, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52]"
mp-1222825,Lu4Zr3O12,"[71, 71, 71, 71, 40, 40, 40, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1223362,La7Ta3(W2O15)2,"[57, 57, 57, 57, 57, 57, 57, 73, 73, 73, 74, 74, 74, 74, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1223370,La8Si5N14O,"[57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 8]"
mp-1223438,Na4La31(CoI12)5,"[11, 11, 11, 11, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 27, 27, 27, 27, 27, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53]"
mp-1223555,KGaGe3O8,"[19, 19, 31, 31, 32, 32, 32, 32, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1223576,LaCe(Mo3S4)4,"[57, 58, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
mp-1223635,KMn8O16,"[19, 25, 25, 25, 25, 25, 25, 25, 25, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1223983,LaTi6(PO4)9,"[57, 57, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1224082,K(Ti3Se4)4,"[19, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 22, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34]"
mp-1224116,K(Zr3Te4)4,"[19, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52]"
mp-1224476,Ho3(NiRu2)2,"[67, 67, 67, 67, 67, 67, 28, 28, 28, 28, 44, 44, 44, 44, 44, 44, 44, 44]"
mp-1225006,HoP2(HO2)5,"[67, 67, 15, 15, 15, 15, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1225882,Cu2AgO4,"[29, 29, 47, 8, 8, 8, 8]"
mp-1226185,K6InAs3,"[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 49, 49, 49, 49, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33, 33]"
mp-1226376,Cs2AsH3SeO8,"[55, 55, 55, 55, 33, 33, 1, 1, 1, 1, 1, 1, 34, 34, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1226852,Cs2Sb8S13,"[55, 55, 55, 55, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
mp-1227139,Ca5Co3(SiO4)4,"[20, 20, 20, 20, 20, 27, 27, 27, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1227163,CaZrTi2O7,"[20, 20, 20, 20, 40, 40, 40, 40, 22, 22, 22, 22, 22, 22, 22, 22, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1227211,CaTh(PO4)2,"[20, 20, 90, 90, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1227243,CaNp(PO4)2,"[20, 20, 93, 93, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1228177,AlTlSi3O8,"[13, 13, 81, 81, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1228215,Cs3(Cr5Se8)4,"[55, 55, 55, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34, 34]"
mp-1228704,Ca2Pr19(CoI12)3,"[20, 20, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 59, 27, 27, 27, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53]"
mp-1228711,Ba10IBr4N5,"[56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 53, 35, 35, 35, 35, 7, 7, 7, 7, 7]"
mp-1228897,Ba10Nd4Y(MoO6)5,"[56, 56, 56, 56, 56, 56, 56, 56, 56, 56, 60, 60, 60, 60, 39, 42, 42, 42, 42, 42, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1228898,Ba5Eu5(Fe5O13)2,"[56, 56, 56, 56, 56, 63, 63, 63, 63, 63, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1229054,Al53Fe17Si12,"[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
mp-1229104,AlH15(OF)6,"[13, 13, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1229162,Ba(Cr5S8)2,"[56, 24, 24, 24, 24, 24, 24, 24, 24, 24, 24, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
mp-1229249,Al79(Fe13Si9)2,"[13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 13, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 26, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14]"
mp-1229300,Ca3La32(OsI12)5,"[20, 20, 20, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 57, 76, 76, 76, 76, 76, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53, 53]"
mp-12315,DyBO3,"[66, 66, 66, 66, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-12384,NaEr(PS3)2,"[11, 11, 68, 68, 15, 15, 15, 15, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
mp-1245445,Ca3Mn3N5,"[20, 20, 20, 20, 20, 20, 25, 25, 25, 25, 25, 25, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
mp-1246649,Sr3Fe3N5,"[38, 38, 38, 38, 38, 38, 26, 26, 26, 26, 26, 26, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
mp-1246856,Ca3Fe3N5,"[20, 20, 20, 20, 20, 20, 26, 26, 26, 26, 26, 26, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
mp-1247465,Ba3Fe3N5,"[56, 56, 56, 56, 56, 56, 26, 26, 26, 26, 26, 26, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7]"
mp-1261261,YbAlF5,"[70, 70, 70, 70, 70, 70, 70, 70, 13, 13, 13, 13, 13, 13, 13, 13, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-1275946,V3O5,"[23, 23, 23, 23, 23, 23, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1279062,Fe(BO2)2,"[26, 26, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1307768,LiMn(CO3)2,"[3, 25, 6, 6, 8, 8, 8, 8, 8, 8]"
mp-1308812,SrLa2(CoO3)3,"[38, 38, 57, 57, 57, 57, 27, 27, 27, 27, 27, 27, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1311506,Na2FeO3,"[11, 11, 11, 11, 26, 26, 8, 8, 8, 8, 8, 8]"
mp-13361,Cd2Cu(PO4)2,"[48, 48, 29, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-13514,NdBO3,"[60, 60, 60, 60, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-14241,Tl2SiSe3,"[81, 81, 81, 81, 14, 14, 34, 34, 34, 34, 34, 34]"
mp-14242,Tl2GeSe3,"[81, 81, 81, 81, 32, 32, 34, 34, 34, 34, 34, 34]"
mp-14345,BaZnP2O7,"[56, 56, 30, 30, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-14653,AgSb2F12,"[47, 51, 51, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-14726,Na4TiO4,"[11, 11, 11, 11, 11, 11, 11, 11, 22, 22, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-15391,Na4TeO5,"[11, 11, 11, 11, 11, 11, 11, 11, 52, 52, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1542939,BaMo(PO4)2,"[56, 42, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-1575580,K3FePCO7,"[19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 26, 26, 26, 26, 15, 15, 15, 15, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-16457,Tl2B4O7,"[81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-16678,Nd2Mo4O15,"[60, 60, 60, 60, 60, 60, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-16679,Sm2Mo4O15,"[62, 62, 62, 62, 62, 62, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 42, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-16828,Li3B7O12,"[3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-16882,ZnMoO4,"[30, 30, 30, 30, 30, 30, 42, 42, 42, 42, 42, 42, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-16980,Rb2B4O7,"[37, 37, 37, 37, 37, 37, 37, 37, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-17166,K2B4O7,"[19, 19, 19, 19, 19, 19, 19, 19, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-17217,Tl3GeTe3,"[81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 81, 32, 32, 32, 32, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52, 52]"
mp-17235,Sm2Si2O7,"[62, 62, 62, 62, 62, 62, 62, 62, 14, 14, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-17308,Tb2Si2O7,"[65, 65, 65, 65, 65, 65, 65, 65, 14, 14, 14, 14, 14, 14, 14, 14, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-17803,Nb2Tl4S11,"[41, 41, 41, 41, 81, 81, 81, 81, 81, 81, 81, 81, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
mp-17823,Tl3B3S10,"[81, 81, 81, 81, 81, 81, 5, 5, 5, 5, 5, 5, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
mp-17869,NaCuF3,"[11, 11, 11, 11, 29, 29, 29, 29, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9]"
mp-17941,Na2B4O7,"[11, 11, 11, 11, 11, 11, 11, 11, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-18002,KLi3GeO4,"[19, 19, 19, 19, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 32, 32, 32, 32, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-18182,CsNa3TiO4,"[55, 55, 55, 55, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 22, 22, 22, 22, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-18271,Na5Ti2Si2PO13,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 22, 22, 22, 22, 14, 14, 14, 14, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-18308,CaZn2(PO4)2,"[20, 20, 30, 30, 30, 30, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-18344,Ta2Tl4S11,"[73, 73, 73, 73, 81, 81, 81, 81, 81, 81, 81, 81, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
mp-18659,SrCo2(PO4)2,"[38, 38, 27, 27, 27, 27, 15, 15, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
mp-18664,K4Ta2S11,"[19, 19, 19, 19, 19, 19, 19, 19, 73, 73, 73, 73, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16, 16]"
mp-18698,CsPr(CO3)2,"[55, 55, 55, 55, 59, 59, 59, 59, 6, 6, 6, 6, 6, 6, 6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]"
